Date,DANE.Year.Day,wildfire,DANE,Year,DANEYear,Day,DANE.Year,DUSMASS25,BCSMASS,DMSSMASS,DUSMASS,OCSMASS,SO2SMASS,SO4SMASS,PBLH,SPEED,pop_density,TLML,excess_all_1,excess_all_2,excess_all_3,excess_all_4,excess_all_5,excess_all_6,excess_all_7,excess_all_8,excess_all_10,excess_all_20,excess_all_30
7/08/2012,52001-2012-220,0,52001,2012,520012012,220,52001-2012,0.57501989,0.08516527,0,1.872001719,0.924704976,0.120302821,0.527164987,246.5305411,4.965327073,11771.09323,12.09166081,1,0,0,0,0,0,0,0,0,0,0
9/08/2012,52001-2012-222,0,52001,2012,520012012,222,52001-2012,0.953065343,0.097381463,0.000491066,3.298533448,1.082678864,0.189215617,0.594818069,680.9700886,4.101958222,11771.09323,13.11032699,0,0,0,0,0,0,0,0,0,0,0
10/08/2012,52001-2012-223,0,52001,2012,520012012,223,52001-2012,0.376079777,0.090089894,0.000138813,1.164656845,0.926652347,0.111001804,0.222259836,222.9299434,4.409593995,11771.09323,13.00824361,0,0,0,0,0,0,0,0,0,0,0
11/08/2012,52001-2012-224,0,52001,2012,520012012,224,52001-2012,0.615135783,0.104981106,0.001106018,2.030481449,0.950015193,0.072980344,0.481430097,240.4407049,4.501179545,11771.09323,13.31632242,0,0,0,0,0,0,0,0,0,0,0
13/08/2012,52001-2012-226,0,52001,2012,520012012,226,52001-2012,1.404106051,0.131992609,0.001105852,4.762756926,1.144038222,0.09208178,1.754305788,565.080531,2.329303871,11771.09323,13.92240086,0,0,0,0,0,0,0,0,0,0,0
16/08/2012,52001-2012-229,0,52001,2012,520012012,229,52001-2012,0.779183706,0.103157398,0.000847625,2.639177194,0.881998329,0.1257165,0.618662838,1071.944943,3.276944819,11771.09323,13.55211328,0,0,0,0,0,0,0,0,0,0,0
31/08/2012,52001-2012-244,1,52001,2012,520012012,244,52001-2012,0.673812338,0.326064271,0,2.027809504,3.097676058,0.083831901,0.325600822,271.5248087,6.072669968,11771.09323,12.50648598,0,0,0,0,0,0,0,0,0,0,0
1/09/2012,52001-2012-245,1,52001,2012,520012012,245,52001-2012,0.895453806,0.44043991,0,2.811064938,4.6515317,0.059640823,0.503401702,311.0209468,5.060136084,11771.09323,12.59169497,0,0,0,0,0,0,0,0,0,0,0
6/09/2012,52001-2012-250,1,52001,2012,520012012,250,52001-2012,0.429587776,0.156274947,2.48E-05,1.243746057,1.440545678,0.120615918,0.354983938,317.2815139,4.121383447,11771.09323,13.02802972,0,0,0,0,0,0,0,0,0,0,0
8/09/2012,52001-2012-252,1,52001,2012,520012012,252,52001-2012,0.778713916,0.323387417,0.000805586,2.492330434,3.440538971,0.253216204,0.66479468,295.9567605,3.500165474,11771.09323,13.99218839,0,0,0,0,0,0,0,0,0,0,0
9/09/2012,52001-2012-253,1,52001,2012,520012012,253,52001-2012,0.676683967,0.131796675,0,2.158849579,1.253050549,0.140176391,0.363045184,390.9047365,5.205907815,11771.09323,13.92351012,0,0,0,0,0,0,0,0,0,0,0
10/09/2012,52001-2012-254,1,52001,2012,520012012,254,52001-2012,0.53975301,0.10272079,0.000347616,1.740715639,1.039553889,0.100485719,0.352275227,474.7215147,5.665373917,11771.09323,13.60298124,0,0,1,0,0,0,0,0,0,0,0
12/09/2012,52001-2012-256,1,52001,2012,520012012,256,52001-2012,0.732305039,0.153020732,0.000404106,2.320697704,1.432603048,0.113049592,0.667592499,378.340564,4.099098601,11771.09323,14.09728201,1,1,0,0,0,0,0,0,0,0,0
15/09/2012,52001-2012-259,1,52001,2012,520012012,259,52001-2012,0.531539755,0.412468345,0,1.568413116,4.175994303,0.16797032,0.631609531,410.9870483,4.71239477,11771.09323,12.34616801,0,0,0,0,0,0,0,0,0,0,0
19/06/2023,50001-2023-170,0,50001,2023,500012023,170,50001-2023,0.785082924,0.184388407,3.85E-05,2.422136354,2.988398199,0.126513053,0.579075339,267.0738008,3.29221418,8597.502385,20.99336096,0,0,1,0,0,0,0,0,0,0,0
19/07/2023,50001-2023-200,1,50001,2023,500012023,200,50001-2023,0.60434201,0.123010298,0.000173246,1.505608266,2.022947094,0.108229099,0.266763358,189.1926339,2.846828135,8597.502385,20.43021489,0,0,0,0,0,0,0,0,0,0,0
21/10/2016,50001-2016-295,0,50001,2016,500012016,295,50001-2016,0.536780956,0.302972341,0.000113863,1.461411146,5.119347257,0.271113274,0.545453463,76.46107103,3.159437752,7953.847699,19.20981596,0,0,0,0,0,0,0,0,0,0,0
26/10/2016,50001-2016-300,0,50001,2016,500012016,300,50001-2016,0.855628312,0.187833373,0.000144692,2.225483013,3.062132205,0.142742837,0.554876195,476.6218084,2.054239949,7953.847699,19.92486222,0,0,0,0,0,0,0,0,0,0,0
20/11/2016,50001-2016-325,1,50001,2016,500012016,325,50001-2016,0.1903575,0.118184462,1.28E-05,0.584247911,2.004549343,0.227867181,1.577088078,185.3538458,1.269397119,7953.847699,18.90764039,0,0,1,1,1,1,1,1,1,1,0
25/11/2016,50001-2016-330,1,50001,2016,500012016,330,50001-2016,0.211463021,0.180319428,7.93E-05,0.603012072,3.398617172,0.138876387,0.623004164,217.4401475,2.325928151,7953.847699,19.60954863,1,1,1,1,1,0,1,1,1,0,0
2/01/2007,50001-2007-2,0,50001,2007,500012007,2,50001-2007,0.93517486,0.233076808,0.000782706,2.830617621,3.604978897,0.223253256,0.785210112,319.4670451,3.789592751,6577.313893,19.97291398,0,1,1,1,1,1,0,0,0,0,0
1/02/2007,50001-2007-32,1,50001,2007,500012007,32,50001-2007,2.940304794,0.349811298,3.99E-06,6.046666409,4.118881114,0.466711172,0.533863894,253.8686122,3.826888007,6577.313893,21.04923577,1,0,0,0,0,0,0,0,0,0,0
26/01/2022,47001-2022-26,0,47001,2022,470012022,26,47001-2022,8.053767431,0.125562983,0.120749847,29.33820216,1.037628418,0.634534912,1.10841841,265.6213111,8.570706262,7627.052842,25.98218894,0,0,0,0,0,0,0,0,0,1,1
28/01/2022,47001-2022-28,0,47001,2022,470012022,28,47001-2022,15.59290445,0.069763615,0.149271971,53.46628548,0.417725886,0.555023331,0.421305703,140.0763713,6.380718912,7627.052842,24.86877489,1,0,0,1,0,0,0,0,1,1,1
29/01/2022,47001-2022-29,0,47001,2022,470012022,29,47001-2022,7.410328505,0.10786733,0.095408368,23.6679472,0.941143836,0.791061102,0.633501994,113.110371,8.301256497,7627.052842,24.90104294,0,0,1,0,0,0,0,1,1,1,1
30/01/2022,47001-2022-30,0,47001,2022,470012022,30,47001-2022,9.362512223,0.153020081,0.067021909,30.77522685,1.249213427,0.875179057,1.078099661,191.2200539,6.540630686,7627.052842,24.7329765,1,1,1,0,0,0,1,1,1,1,1
31/01/2022,47001-2022-31,0,47001,2022,470012022,31,47001-2022,15.52844009,0.148376652,0.097056087,50.11379163,1.221554595,0.835105931,1.430169588,292.2321895,4.571881013,7627.052842,24.83401028,1,0,0,0,0,1,1,1,1,1,1
1/02/2022,47001-2022-32,0,47001,2022,470012022,32,47001-2022,9.204519764,0.189372462,0.107514808,29.70416621,1.599031331,0.63566077,0.846143298,228.213809,5.975033368,7627.052842,24.82563072,0,0,0,0,1,1,1,1,1,1,1
2/02/2022,47001-2022-33,0,47001,2022,470012022,33,47001-2022,11.24381783,0.166906505,0.061150788,33.38116732,1.166959916,0.471692681,1.603055303,166.3099665,7.248087907,7627.052842,24.93177427,0,0,0,1,1,1,1,1,1,1,1
4/02/2022,47001-2022-35,0,47001,2022,470012022,35,47001-2022,2.474409268,0.159080873,0.115081635,9.688667915,1.364271582,0.645630319,0.499351524,94.0271523,7.754385787,7627.052842,25.79342953,1,1,1,1,1,1,1,1,1,1,1
5/02/2022,47001-2022-36,0,47001,2022,470012022,36,47001-2022,11.37254408,0.262930787,0.092122282,41.95818708,2.143850643,0.6908289,0.764305328,207.8478541,9.136470679,7627.052842,25.52663152,1,1,1,1,1,1,1,1,1,1,1
25/02/2022,47001-2022-56,1,47001,2022,470012022,56,47001-2022,2.840009149,0.390972696,0.011577245,8.066361408,3.212834839,0.637616757,1.634940373,428.7023399,4.698071281,7627.052842,25.10997038,1,1,1,1,1,1,1,1,1,1,1
27/02/2022,47001-2022-58,1,47001,2022,470012022,58,47001-2022,3.164121253,0.341626931,0.044971891,11.67123338,3.010391018,0.972470159,0.792257153,359.0733775,5.319028605,7627.052842,25.56920727,0,1,1,1,0,0,0,0,1,1,1
28/02/2022,47001-2022-59,1,47001,2022,470012022,59,47001-2022,3.207184949,0.279421982,0.039486359,10.17624764,2.632830411,0.686978854,0.717341796,214.1828925,5.340858126,7627.052842,25.72091722,1,1,1,0,0,0,0,1,1,1,1
1/03/2022,47001-2022-60,1,47001,2022,470012022,60,47001-2022,1.768825673,0.362800705,0.018396761,4.885508255,3.325456156,0.604574789,1.247830629,443.3892742,5.929853685,7627.052842,25.82701369,1,0,0,0,0,0,1,1,1,1,1
2/03/2022,47001-2022-61,1,47001,2022,470012022,61,47001-2022,0.889113932,0.560738526,0.003683203,2.65005872,5.451163243,0.489026816,1.125524831,387.4620396,4.846245563,7627.052842,25.30303202,0,0,0,0,0,1,1,1,1,1,1
3/03/2022,47001-2022-62,1,47001,2022,470012022,62,47001-2022,1.127018853,0.338862769,0.01170229,3.684529078,2.775069116,0.581200494,0.823717356,442.9088453,2.839639928,7627.052842,25.52989312,0,0,0,0,1,1,1,1,1,1,1
4/03/2022,47001-2022-63,1,47001,2022,470012022,63,47001-2022,1.249654079,0.201029572,0.05579238,5.17806641,1.546114017,0.997686994,0.80348015,440.5075706,4.996911792,7627.052842,24.74272234,0,1,1,1,1,1,1,1,1,1,1
6/03/2022,47001-2022-65,1,47001,2022,470012022,65,47001-2022,15.03583214,0.107712184,0.063889,48.68505155,0.672701606,0.632911159,1.240297459,186.6398852,7.517741417,7627.052842,26.22057731,0,1,1,1,1,1,1,1,1,1,1
7/03/2022,47001-2022-66,1,47001,2022,470012022,66,47001-2022,12.67910164,0.098321313,0.033990486,34.48653378,0.750182609,0.461062842,1.095988354,339.0324163,7.036651052,7627.052842,25.67434969,1,1,1,1,1,1,1,1,1,1,1
12/02/2020,47001-2020-43,0,47001,2020,470012020,43,47001-2020,5.514432,0.196978787,0.088776166,18.13940401,1.614398257,0.69602251,0.4925053,615.5430913,12.73261221,7456.863349,25.0737235,1,0,0,0,0,0,0,1,0,0,0
